13:10-14:05,FE-1,,LUNCH,
14:05-15:05,"CDR, FE-1",,Progress 359 docking mechanism installation,
14:05-14:15,FE-2,,OUM-PFE Laptop powerdown,
14:15-16:45,FE-2,,Remove and replace the Flexpack unit on the RED trainer,
15:05-15:50,CDR,,Activate Progress No. 359 and remove air ducts,
,,,"Portable repress tank (БНП) installation (No. 3, п. 1, b/c 001473R ТПК No.",
15:10-15:50,FE-1,,,
,,,220_БО_диван) in the [РО],
15:50-16:10,"CDR, FE-1",,Removal of quick-release screw clamps from DC1,
16:10-16:30,"CDR, FE-1",,DC1–Progress transfer hatch closure,
16:30-17:30,CDR,,DC1–СУ and СУ–Progress hatch leak check,
,,,Counter Measure System (CMS) harmful contaminant measurements in SM.,
16:30-17:30,FE-1,,,
,,,Tagup (S-band),
16:45-17:15,FE-2,,СОЖ maintenance,
17:15-17:35,FE-2,,Edit IMS data,
17:30-18:00,FE-1,,Evening work prep,
17:30-18:00,CDR,,Installation of auxiliary Portable Repress Tank (БНП) in DC1,
18:00-18:15,.,,Daily planning conference (S-band),
18:15-19:10,FE-2,Evening work prep,,
18:15-19:30,FE-1,"Physical Exercise (TVIS), day 1",,
18:30-19:30,CDR,Evening work prep,,
19:10-19:20,FE-2,EMU battery maintenance: charge completion,,
19:20-19:25,FE-2,Disconnect Display and Control Panel (DCP) power cable,,
19:25-19:30,FE-2,"Transfer TVIS, RED, CEVIS, and HRM data to MEC",,
19:30-20:00,.,DINNER,,
20:00-20:25,.,Daily food prep,,
20:25-20:45,.,Weekly crew conference with the ISS Program Management (S-band),,
20:45-21:30,.,Pre-sleep,,
21:30-06:00,.,SLEEP,,
Task List,"CDR, FE-1",ISS RS Audit,,
FE-1,Pump condensate from CWC to EDV through filter,,,
